Name,Manufacturer,Technology,Bifacial,STC,PTC,A_c,Length,Width,N_s,I_sc_ref,V_oc_ref,I_mp_ref,V_mp_ref,alpha_sc,beta_oc,T_NOCT,a_ref,I_L_ref,I_o_ref,R_s,R_sh_ref,Adjust,gamma_r,BIPV,Version,Date
Units,,,,,,m2,m,m,,A,V,A,V,A/K,V/K,C,V,A,A,Ohm,Ohm,%,%/K,,,
[0],lib_manufacturer,cec_material,lib_is_bifacial,,,cec_area,,,cec_n_s,cec_i_sc_ref,cec_v_oc_ref,cec_i_mp_ref,cec_v_mp_ref,cec_alpha_sc,cec_beta_oc,cec_t_noct,cec_a_ref,cec_i_l_ref,cec_i_o_ref,cec_r_s,cec_r_sh_ref,cec_adjust,cec_gamma_r,,,
Helios USA 6TA,Helios USA,Mono-c-Si,0,255.008000,229.600000,1.663000,1.68,0.99,60,8.860000,37.500000,8.320000,30.650000,0.009480,-0.140250,46.100000,1.667260,8.864125,0.000000,0.241060,517.717281,8.934871,-0.451000,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM175-M125-72,Hengdian Group DMEGC Magnetics,Mono-c-Si,0,175.420000,154.200000,1.229000,1.56,0.788,72,5.230000,44.700000,4.900000,35.800000,0.002615,-0.165390,46.900000,1.972074,5.233419,0.000000,0.662139,1012.971579,9.199386,-0.510000,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM180-M125-72,Hengdian Group DMEGC Magnetics,Mono-c-Si,0,180,158.700000,1.229000,1.56,0.788,72,5.290000,44.800000,5,36,0.002645,-0.165760,46.900000,1.981042,5.347001,0.000000,0.621084,809.139269,9.657545,-0.510000,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM185-M125-72,Hengdian Group DMEGC Magnetics,Mono-c-Si,0,185.276000,163.300000,1.229000,1.56,0.788,72,5.430000,45,5.090000,36.400000,0.002715,-0.166500,46.900000,1.996744,5.433290,0.000000,0.557732,920.542102,10.353901,-0.510000,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM190-M125-72,Hengdian Group DMEGC Magnetics,Mono-c-Si,0,189.954000,167.900000,1.229000,1.56,0.788,72,5.560000,45.200000,5.190000,36.600000,0.002780,-0.167240,46.900000,2.012073,5.565311,0.000000,0.537182,562.323945,10.973567,-0.510000,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM195-M125-72,Hengdian Group DMEGC Magnetics,Mono-c-Si,0,195.040000,172.400000,1.229000,1.56,0.788,72,6.050000,45.800000,5.300000,36.800000,0.003025,-0.169460,46.900000,2.116853,6.090003,0.000000,0.540421,81.731538,18.214281,-0.510000,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM210-P156-60,Hengdian Group DMEGC Magnetics,Multi-c-Si,0,209.960000,185.400000,1.584000,1.63,0.972,60,7.880000,36.400000,7.240000,29,0.004728,-0.131040,47.100000,1.601475,7.902136,0.000000,0.386129,137.454827,11.425229,-0.490000,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM215-P156-60,Hengdian Group DMEGC Magnetics,Multi-c-Si,0,215.049000,190,1.584000,1.63,0.972,60,7.990000,36.500000,7.390000,29.100000,0.004794,-0.131400,47.100000,1.600024,8.006702,0.000000,0.379097,181.350766,10.724611,-0.490000,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM220-P156-60,Hengdian Group DMEGC Magnetics,Multi-c-Si,0,219.876000,194.500000,1.584000,1.63,0.972,60,8.100000,36.600000,7.530000,29.200000,0.004860,-0.131760,47.100000,1.600147,8.112498,0.000000,0.372117,241.176264,10.216896,-0.490000,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM225-P156-60,Hengdian Group DMEGC Magnetics,Multi-c-Si,0,224.910000,204.900000,1.637000,1.65,0.992,60,8.250000,36.700000,7.650000,29.400000,0.006608,-0.150176,44.300000,1.567134,8.266108,0.000000,0.358977,183.856819,-7.575129,-0.430100,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM230-M156-60,Hengdian Group DMEGC Magnetics,Mono-c-Si,0,230.288000,203.100000,1.584000,1.63,0.972,60,8.350000,36.800000,7.780000,29.600000,0.004175,-0.128800,47.100000,1.613272,8.360412,0.000000,0.326561,261.878262,14.086757,-0.500000,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM230-P156-60,Hengdian Group DMEGC Magnetics,Multi-c-Si,0,230.288000,209.600000,1.637000,1.65,0.992,60,8.350000,36.800000,7.780000,29.600000,0.006688,-0.150586,44.300000,1.570734,8.361844,0.000000,0.337650,238.035067,-7.621369,-0.430100,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM235-M156-60,Hengdian Group DMEGC Magnetics,Mono-c-Si,0,234.824000,207.600000,1.584000,1.63,0.972,60,8.470000,36.900000,7.880000,29.800000,0.004235,-0.129150,47.100000,1.623065,8.481353,0.000000,0.304546,227.206664,14.778986,-0.500000,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM235-P156-60,Hengdian Group DMEGC Magnetics,Multi-c-Si,0,235.122000,214.200000,1.637000,1.65,0.992,60,8.470000,36.900000,7.890000,29.800000,0.006784,-0.150995,44.300000,1.579204,8.481802,0.000000,0.315701,226.576182,-7.156352,-0.430100,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM240-M156-60,Hengdian Group DMEGC Magnetics,Mono-c-Si,0,240,212.200000,1.584000,1.63,0.972,60,8.960000,37,8,30,0.004480,-0.129500,47.100000,1.675427,9.000361,0.000000,0.263760,58.553098,20.682567,-0.500000,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM240-P156-60,Hengdian Group DMEGC Magnetics,Multi-c-Si,0,240,218.900000,1.637000,1.65,0.992,60,8.960000,37.500000,8,30,0.007177,-0.153450,44.300000,1.639960,9.011994,0.000000,0.339526,58.509157,-3.597098,-0.430100,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM245-M156-60,Hengdian Group DMEGC Magnetics,Mono-c-Si,0,244.922000,216.800000,1.584000,1.63,0.972,60,9.080000,37.100000,8.110000,30.200000,0.004540,-0.129850,47.100000,1.683809,9.117997,0.000000,0.243401,58.165320,21.182654,-0.500000,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM245-P156-60,Hengdian Group DMEGC Magnetics,Multi-c-Si,0,245.106000,223.600000,1.637000,1.65,0.992,60,9.080000,37.600000,8.010000,30.600000,0.007273,-0.153859,44.300000,1.677519,9.128550,0.000000,0.255561,47.795921,-0.072016,-0.430100,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM250-M156-60,Hengdian Group DMEGC Magnetics,Mono-c-Si,0,249.888000,221.300000,1.584000,1.63,0.972,60,9.200000,37.200000,8.220000,30.400000,0.004600,-0.130200,47.100000,1.692185,9.235598,0.000000,0.223599,57.786632,21.679327,-0.500000,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM250-P156-60,Hengdian Group DMEGC Magnetics,Multi-c-Si,0,250.096000,228.300000,1.637000,1.65,0.992,60,9.190000,37.700000,8.120000,30.800000,0.007361,-0.154268,44.300000,1.684391,9.234820,0.000000,0.236001,48.389758,0.201365,-0.430100,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM250-P156-72,Hengdian Group DMEGC Magnetics,Multi-c-Si,0,249.812000,220.800000,1.882000,1.936,0.972,72,7.870000,43.800000,7.220000,34.600000,0.004722,-0.157680,47.100000,1.918653,7.895211,0.000000,0.514228,160.524540,10.522248,-0.490000,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM255-P156-60,Hengdian Group DMEGC Magnetics,Multi-c-Si,0,255.130000,232.900000,1.637000,1.65,0.992,60,9.220000,37.800000,8.230000,31,0.007385,-0.154678,44.300000,1.680824,9.256195,0.000000,0.221438,56.406563,-0.595161,-0.430100,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM255-P156-72,Hengdian Group DMEGC Magnetics,Multi-c-Si,0,254.698000,225.300000,1.882000,1.936,0.972,72,7.980000,43.900000,7.340000,34.700000,0.004788,-0.158040,47.100000,1.920692,8.002986,0.000000,0.504975,175.311373,10.292017,-0.490000,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM260-P156-60,Hengdian Group DMEGC Magnetics,Multi-c-Si,0,260.208000,237.600000,1.637000,1.65,0.992,60,9.370000,37.900000,8.340000,31.200000,0.007505,-0.155087,44.300000,1.692951,9.405408,0.000000,0.200651,53.098344,0.214040,-0.430100,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM260-P156-72,Hengdian Group DMEGC Magnetics,Multi-c-Si,0,259.956000,229.800000,1.882000,1.936,0.972,72,8.080000,44,7.470000,34.800000,0.004848,-0.158400,47.100000,1.919831,8.098321,0.000000,0.496694,219.054311,9.772873,-0.490000,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM265-M156-72,Hengdian Group DMEGC Magnetics,Mono-c-Si,0,264.891000,233.800000,1.882000,1.936,0.972,72,8.190000,44.100000,7.590000,34.900000,0.004095,-0.154350,47.100000,1.920503,8.206238,0.000000,0.488339,246.312267,12.661337,-0.500000,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM265-P156-72,Hengdian Group DMEGC Magnetics,Multi-c-Si,0,264.891000,234.400000,1.882000,1.936,0.972,72,8.190000,44.100000,7.590000,34.900000,0.004914,-0.158760,47.100000,1.922111,8.206182,0.000000,0.487917,246.940650,9.569217,-0.490000,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM270-M156-72,Hengdian Group DMEGC Magnetics,Mono-c-Si,0,269.850000,238.300000,1.882000,1.936,0.972,72,8.140000,44.800000,7.710000,35,0.004070,-0.156800,47.100000,1.921767,8.225350,0.000000,0.565026,1176.094062,9.621219,-0.500000,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM270-P156-72,Hengdian Group DMEGC Magnetics,Multi-c-Si,0,269.850000,238.900000,1.882000,1.936,0.972,72,8.200000,44.200000,7.710000,35,0.004920,-0.159120,47.100000,1.910833,8.202262,0.000000,0.485470,1760.031437,8.016164,-0.490000,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM275-M156-72,Hengdian Group DMEGC Magnetics,Mono-c-Si,0,274.833000,242.900000,1.882000,1.936,0.972,72,8.300000,44.300000,7.830000,35.100000,0.004150,-0.155050,47.100000,1.920890,8.391909,0.000000,0.473276,445.352101,11.818759,-0.500000,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM275-P156-72,Hengdian Group DMEGC Magnetics,Multi-c-Si,0,274.833000,249.400000,1.940000,1.956,0.992,72,8.300000,44.300000,7.830000,35.100000,0.006665,-0.181896,45.300000,1.861252,8.300466,0.000000,0.490547,8733.961442,-10.597277,-0.430800,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM280-M156-72,Hengdian Group DMEGC Magnetics,Mono-c-Si,0,279.840000,247.400000,1.882000,1.936,0.972,72,8.330000,44.800000,7.950000,35.200000,0.004165,-0.156800,47.100000,1.930164,8.504608,0.000000,0.516938,612.253206,10.508266,-0.500000,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM280-P156-72,Hengdian Group DMEGC Magnetics,Multi-c-Si,0,279.740000,254,1.940000,1.956,0.992,72,8.410000,44.400000,7.880000,35.500000,0.006753,-0.182306,45.300000,1.883643,8.417371,0.000000,0.436729,498.279287,-8.963197,-0.430800,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM285-M156-72,Hengdian Group DMEGC Magnetics,Mono-c-Si,0,284.800000,252,1.882000,1.936,0.972,72,8.510000,44.500000,8,35.600000,0.004255,-0.155750,47.100000,1.934254,8.513223,0.000000,0.417319,1102.043663,12.360660,-0.500000,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM285-P156-72,Hengdian Group DMEGC Magnetics,Multi-c-Si,0,284.800000,258.600000,1.940000,1.956,0.992,72,8.510000,44.500000,8,35.600000,0.006834,-0.182717,45.300000,1.884797,8.514495,0.000000,0.429780,813.590799,-9.227869,-0.430800,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM290-M156-72,Hengdian Group DMEGC Magnetics,Mono-c-Si,0,289.884000,256.500000,1.882000,1.936,0.972,72,8.610000,44.600000,8.120000,35.700000,0.004305,-0.156100,47.100000,1.935637,8.610461,0.000000,0.410686,7671.934724,12.062817,-0.500000,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM290-P156-72,Hengdian Group DMEGC Magnetics,Multi-c-Si,0,289.884000,263.300000,1.940000,1.956,0.992,72,8.610000,44.600000,8.120000,35.700000,0.006914,-0.183128,45.300000,1.886062,8.611663,0.000000,0.422991,2189.758795,-9.481866,-0.430800,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM295-M156-72,Hengdian Group DMEGC Magnetics,Mono-c-Si,0,294.992000,261.100000,1.882000,1.936,0.972,72,8.710000,44.700000,8.240000,35.800000,0.004355,-0.156450,47.100000,1.947575,8.803730,0.000000,0.399654,530.281216,12.838077,-0.500000,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM295-P156-72,Hengdian Group DMEGC Magnetics,Multi-c-Si,0,294.992000,268,1.940000,1.956,0.992,72,8.710000,44.700000,8.240000,35.800000,0.006994,-0.183538,45.300000,1.897165,8.805139,0.000000,0.412008,450.862547,-8.884378,-0.430800,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM300-P156-72,Hengdian Group DMEGC Magnetics,Multi-c-Si,0,300.124000,272.600000,1.940000,1.956,0.992,72,8.810000,44.800000,8.360000,35.900000,0.007074,-0.183949,45.300000,1.898566,8.903427,0.000000,0.405614,677.469055,-9.126234,-0.430800,N,SAM 2020.11.29 r2,12/1/2021
Hengdian Group DMEGC Magnetics DM305-P156-72,Hengdian Group DMEGC Magnetics,Multi-c-Si,0,305.280000,277.300000,1.940000,1.956,0.992,72,8.910000,44.900000,8.480000,36,0.007155,-0.184359,45.300000,1.900064,9.001757,0.000000,0.399362,1352.803609,-9.358721,-0.430800,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M191SF,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,191.990000,172.600000,1.451000,1.476,0.983,54,8,33,7.300000,26.300000,0.003120,-0.109560,43.600000,1.407806,8.030846,0.000000,0.356818,92.541680,14.298965,-0.477000,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M194SF,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,192.720000,175.400000,1.451000,1.476,0.983,54,8,33.100000,7.300000,26.400000,0.003120,-0.109892,43.600000,1.412734,8.030602,0.000000,0.354579,92.692753,14.399760,-0.477000,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M197SF,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,196.840000,178.200000,1.451000,1.476,0.983,54,8.100000,33.300000,7.400000,26.600000,0.003159,-0.110556,43.600000,1.421556,8.129483,0.000000,0.345863,95.021864,14.451184,-0.477000,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M200SF,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,200.250000,180.900000,1.451000,1.476,0.983,54,8.200000,33.600000,7.500000,26.700000,0.003198,-0.111552,43.600000,1.428825,8.230381,0.000000,0.367023,99.062432,13.627615,-0.477000,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M203SF,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,201.750000,183.700000,1.451000,1.476,0.983,54,8.300000,33.700000,7.500000,26.900000,0.003237,-0.111884,43.600000,1.447835,8.340071,0.000000,0.343817,71.216296,15.751868,-0.477000,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M206SF,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,204.440000,186.500000,1.451000,1.476,0.983,54,8.300000,33.800000,7.600000,26.900000,0.003237,-0.112216,43.600000,1.437683,8.329265,0.000000,0.358354,101.635520,13.687881,-0.477000,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S206SF,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,206.360000,186.200000,1.451000,1.476,0.983,54,8.200000,33.500000,7.700000,26.800000,0.009889,-0.125859,44.200000,1.507846,8.202448,0.000000,0.312839,1047.735469,10.790497,-0.468200,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M209SF,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,209.440000,189.300000,1.451000,1.476,0.983,54,8.400000,33.800000,7.700000,27.200000,0.003276,-0.112216,43.600000,1.446394,8.425451,0.000000,0.307699,101.554258,14.995654,-0.477000,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S209SF,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,209.820000,189,1.451000,1.476,0.983,54,8.200000,33.500000,7.800000,26.900000,0.009889,-0.125859,44.200000,1.507258,8.282394,0.000000,0.294984,6200.877209,10.745069,-0.468200,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M212SF,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,212.940000,188.500000,1.451000,1.476,0.983,54,8.500000,33.900000,7.800000,27.300000,0.010259,-0.163635,44.200000,1.697786,8.514328,0.000000,0.239036,141.808508,3.521738,-0.544500,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M212SG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,213.120000,191,1.617000,1.645,0.983,60,8,36.400000,7.200000,29.600000,0.003040,-0.122668,44.200000,1.584189,8.032684,0.000000,0.294885,72.177954,16.785706,-0.476000,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S212SF,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,213.300000,191.800000,1.451000,1.476,0.983,54,8.300000,33.500000,7.900000,27,0.010010,-0.125859,44.200000,1.510106,8.383209,0.000000,0.276349,11099.197646,11.130505,-0.468200,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M215SF,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,213.720000,191.300000,1.451000,1.476,0.983,54,8.600000,34.100000,7.800000,27.400000,0.010380,-0.164601,44.200000,1.719636,8.622562,0.000000,0.244094,93.040972,4.633192,-0.544500,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M215SG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,214.560000,193.700000,1.617000,1.645,0.983,60,8,36.500000,7.200000,29.800000,0.003040,-0.123005,44.200000,1.592498,8.030592,0.000000,0.276010,72.178440,17.324509,-0.476000,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S215SF,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,216.800000,194.600000,1.451000,1.476,0.983,54,8.300000,33.600000,8,27.100000,0.010010,-0.126235,44.200000,1.519310,8.557312,0.000000,0.268597,395.106552,11.724929,-0.468200,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M218SG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,219,196.500000,1.617000,1.645,0.983,60,8,36.700000,7.300000,30,0.003040,-0.123679,44.200000,1.588135,8.022264,0.000000,0.274730,98.715107,15.649715,-0.476000,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S218SF,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,220.320000,197.400000,1.451000,1.476,0.983,54,8.400000,33.700000,8.100000,27.200000,0.010130,-0.126611,44.200000,1.524080,8.660068,0.000000,0.263387,411.520843,11.761298,-0.468200,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M221SG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,220.460000,199.300000,1.617000,1.645,0.983,60,8.100000,37,7.300000,30.200000,0.003078,-0.124690,44.200000,1.612579,8.130337,0.000000,0.278018,74.230268,17.101481,-0.476000,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S221SF,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,221.130000,200.200000,1.451000,1.476,0.983,54,8.500000,33.900000,8.100000,27.300000,0.010251,-0.127362,44.200000,1.534136,8.677832,0.000000,0.272950,338.957375,11.869385,-0.468200,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M223MG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,224.250000,200.600000,1.617000,1.645,0.983,60,8,36.500000,7.500000,29.900000,0.003496,-0.140744,43,1.641688,8.004264,0.000000,0.244766,459.219796,8.573762,-0.520100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M223MG(BK),HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,224.250000,200.600000,1.617000,1.645,0.983,60,8,36.500000,7.500000,29.900000,0.003496,-0.140744,43,1.641688,8.004264,0.000000,0.244766,459.219796,8.573762,-0.520100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M224SG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,223.480000,202,1.617000,1.645,0.983,60,8.100000,37.140000,7.400000,30.200000,0.003078,-0.125162,44.200000,1.600814,8.123714,0.000000,0.300516,102.646969,14.806207,-0.476000,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S224SF,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,224.680000,203,1.451000,1.476,0.983,54,8.500000,33.900000,8.200000,27.400000,0.010251,-0.127362,44.200000,1.534039,8.762822,0.000000,0.256260,426.343840,11.885263,-0.468200,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S224SG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,223.480000,196.900000,1.451000,1.476,0.983,60,8.200000,37.100000,7.400000,30.200000,0.006396,-0.165429,44.100000,1.909956,8.218627,0.000000,0.208201,91.655633,17.758722,-0.607100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M225MG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,228.760000,202.400000,1.617000,1.645,0.983,60,8.100000,36.700000,7.600000,30.100000,0.003540,-0.141515,43,1.651054,8.103839,0.000000,0.237584,501.249004,8.622796,-0.520100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M225MG(BK),HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,228.760000,202.400000,1.617000,1.645,0.983,60,8.100000,36.700000,7.600000,30.100000,0.003540,-0.141515,43,1.651054,8.103839,0.000000,0.237584,501.249004,8.622796,-0.520100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M227SG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,227.250000,204.800000,1.617000,1.645,0.983,60,8.200000,37.200000,7.500000,30.300000,0.003116,-0.125364,44.200000,1.603886,8.222685,0.000000,0.289421,104.615869,14.878999,-0.476000,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-S227SG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Mono-c-Si,0,228,198.800000,1.617000,1.645,0.983,60,8.200000,37.200000,7.500000,30.400000,0.006396,-0.165875,44.100000,1.901477,8.211665,0.000000,0.194710,136.874201,16.495472,-0.607100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M228MG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,228.760000,205.700000,1.617000,1.645,0.983,60,8.100000,36.800000,7.600000,30.100000,0.003799,-0.118459,46.200000,1.507672,8.107377,0.000000,0.290482,318.930875,9.134389,-0.432100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M228MG(BK),HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,228.760000,205.200000,1.617000,1.645,0.983,60,8.100000,36.800000,7.600000,30.100000,0.003540,-0.141901,43,1.652783,8.103909,0.000000,0.251096,520.259500,8.295685,-0.520100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M230MG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,231.770000,207.600000,1.617000,1.645,0.983,60,8.100000,36.900000,7.700000,30.100000,0.003799,-0.118781,46.200000,1.506105,8.186506,0.000000,0.301408,447.815099,8.357827,-0.432100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M230MG(BK),HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,231.770000,207,1.617000,1.645,0.983,60,8.100000,36.900000,7.700000,30.100000,0.003540,-0.142286,43,1.650664,8.183149,0.000000,0.262778,1000.597108,7.540721,-0.520100,N,SAM 2020.11.29 r2,12/1/2021
HYUNDAI ENERGY SOLUTIONS CO._ LTD. HiS-M230SG,HYUNDAI ENERGY SOLUTIONS CO._ LTD.,Multi-c-Si,0,228.750000,207.600000,1.617000,1.645,0.983,60,8.200000,37.200000,7.500000,30.500000,0.003116,-0.125364,44.200000,1.610317,8.220407,0.000000,0.257723,103.558589,15.738620,-0.476000,N,SAM 2020.11.29 r2,12/1/2021
